id;fulladdress
11090;TheBurren.crc.crcsouth3.-
1091;TheBurren.cahercloggaun.tributary.99
1136;TheBurren.cahercloggaun.tributary.98
6936;TheBurren.cahercloggaun.tributary.97
3003;TheBurren.cahercloggaun.tributary.96
3783;TheBurren.cahercloggaun.tributary.95
4815;TheBurren.cahercloggaun.tributary.94
9643;TheBurren.cahercloggaun.tributary.93
9643;TheBurren.crc.1stbed.-
12176;TheBurren.cahercloggaun.tributary.92
12176;TheBurren.crc.crc4ftbypass.-
4233;TheBurren.cahercloggaun.tributary.91
560;TheBurren.cahercloggaun.tributary.90
519;TheBurren.cahercloggaun.tributary.89
4979;TheBurren.cahercloggaun.tributary.88
5949;TheBurren.cahercloggaun.tributary.87
12527;TheBurren.cahercloggaun.tributary.86
12527;TheBurren.crc.crc4ftbypass.-
1007;TheBurren.cahercloggaun.tributary.85
11225;TheBurren.cahercloggaun.tributary.84
11225;TheBurren.crc.westseries1.-
7234;TheBurren.cahercloggaun.tributary.83
7661;TheBurren.cahercloggaun.tributary.82
7661;TheBurren.polnagollum.mainstream.highroad32.45
12054;TheBurren.cahercloggaun.tributary.81
12054;TheBurren.crc.crc4ftbypass.-
5938;TheBurren.cahercloggaun.tributary.80
712;TheBurren.cahercloggaun.tributary.79
12338;TheBurren.cahercloggaun.tributary.78
12338;TheBurren.crc.crc4ftbypass.-
993;TheBurren.cahercloggaun.tributary.77
2340;TheBurren.cahercloggaun.tributary.76
6117;TheBurren.cahercloggaun.tributary.75
3697;TheBurren.cahercloggaun.tributary.74
2700;TheBurren.cahercloggaun.tributary.73
2757;TheBurren.cahercloggaun.tributary.72
8164;TheBurren.cahercloggaun.tributary.71
4787;TheBurren.cahercloggaun.tributary.70
4358;TheBurren.cahercloggaun.tributary.69
7795;TheBurren.cahercloggaun.tributary.68
7795;TheBurren.CMC.-
4014;TheBurren.cahercloggaun.tributary.67
886;TheBurren.cahercloggaun.tributary.66
